s_Id,filename,happen_Dt,happen_Place,kind_Cd,color_Cd,age,weight,notice_No,notice_Sdt,notice_Edt,popfile,process_State,sex_Cd,neuter_Yn,special_Mark,care_Nm,care_Tel,care_Addr,org_Nm,org_Nm_C,officetel
252,http://www.animal.go.kr/files/shelter/2024/04/20240510230592_s.jpg,20240510,익산시낭산면아리랑로698,[개] 진도견,흰색,2024(년생),13(Kg),전북-익산-2024-00603,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/20240510230592.jpg,보호중,F,N,진도믹스개이며 순한편임,익산유기동물보호소,063-855-1214,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도,익산시,063-859-5769
253,http://www.animal.go.kr/files/shelter/2024/04/202405102305235_s.jpg,20240510,익산시낭산면아리랑로698,[개] 믹스견,흰색,2023(년생),13(Kg),전북-익산-2024-00602,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405102305235.jpg,보호중,F,N,진도믹스개이며 순한편임,익산유기동물보호소,063-855-1214,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도,익산시,063-859-5769
254,http://www.animal.go.kr/files/shelter/2024/04/202405111505879_s.jpg,20240510,소흘읍 호국로 523 인근,[개] 믹스견,검/흰,2024(60일미만)(년생),1.7(Kg),경기-포천-2024-00391,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111505879.jpg,보호중,M,N,온순. 얌전. 사람좋아함. 턱/가슴털 흰털. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,포천시,031-538-3883
255,http://www.animal.go.kr/files/shelter/2024/04/202405111505222_s.jpg,20240510,소흘읍 호국로 523 ,[개] 믹스견,검/갈/흰,2024(60일미만)(년생),1.8(Kg),경기-포천-2024-00390,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111505222.jpg,보호중,M,N,온순. 얌전. 겁있으나 만지는건 가능. 가슴쪽 흰털. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,포천시,031-538-3883
256,http://www.animal.go.kr/files/shelter/2024/04/202405111505271_s.jpg,20240510,소흘읍 호국로 523 인근,[개] 믹스견,검/흰,2024(60일미만)(년생),1.5(Kg),경기-포천-2024-00389,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111505271.jpg,보호중,M,N,온순. 얌전. 사람좋아함. 가슴쪽 일자 흰털 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,포천시,031-538-3883
257,http://www.animal.go.kr/files/shelter/2024/04/20240511150576_s.jpg,20240510,소흘읍 호국로 523 인근,[개] 믹스견,검,2024(60일미만)(년생),1.4(Kg),경기-포천-2024-00388,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/20240511150576.jpg,보호중,F,U,온순. 얌전. 사람좋아함. 가슴쪽/앞뒤발끝 흰색털. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,포천시,031-538-3883
258,http://www.animal.go.kr/files/shelter/2024/04/202405111505977_s.jpg,20240510,소흘읍 호국로 523 인근,[개] 믹스견,흰/연갈,2024(60일미만)(년생),1.6(Kg),경기-포천-2024-00387,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111505977.jpg,보호중,F,U,온순. 얌전. 사람좋아함. 양귀연갈. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,포천시,031-538-3883
259,http://www.animal.go.kr/files/shelter/2024/04/202405111505204_s.jpg,20240510,미산면 우정리 740 인근,[개] 믹스견,흰/연갈,2020(년생),17(Kg),경기-연천-2024-00217,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111505204.jpg,보호중,F,U,코분홍. 귀연갈. 겁있음. 방어적 입질. 꼬리단미안됨. 털상태양호. 좌후지 부어오름. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,연천군,031-839-2326
260,http://www.animal.go.kr/files/shelter/2024/04/202405111505275_s.jpg,20240510,법원읍 사임당로556번길 135 인근,[개] 말티즈,흰,2018(년생),3.9(Kg),경기-파주-2024-00441,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111505275.jpg,보호중,M,N,초록바탕에 노란테두리목줄. 온순. 얌전. 코검정. 눈곱. 꼬리단미안됨. 털엉킴. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,파주시,031-940-4824
261,http://www.animal.go.kr/files/shelter/2024/04/202405111505863_s.jpg,20240510,조리읍 당재봉로 91-25 인근,[개] 믹스견,흰,2018(년생),6.1(Kg),경기-파주-2024-00440,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111505863.jpg,종료(반환),F,U,온순. 얌전. 사람좋아함. 코팥죽색. 입주위 변색. 꼬리단미안됨. 털상태양호. 칩있음. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,파주시,031-940-4824
262,http://www.animal.go.kr/files/shelter/2024/04/202405111505846[1]_s.jpg,20240510,법원읍 보광로 1672-9 인근,[개] 믹스견,흰,2020(년생),16(Kg),경기-파주-2024-00439,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111505846[1].jpg,보호중,M,N,겁있음. 방어적 입질. 양귀연갈. 코분홍. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,파주시,031-940-4824
263,http://www.animal.go.kr/files/shelter/2024/04/202405111405440_s.jpg,20240510,갈매동 42-15 일대 고속도로,[개] 믹스견,검/흰,2021(년생),6.1(Kg),경기-구리-2024-00044,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405440.jpg,보호중,F,U,겁있음. 경계. 방어적 입질. 눈곱. 코검정. 귀반접힘. 꼬리단미안됨. 털상태양호. 진드기오염.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37  ,경기도,구리시,031-550-2321
264,http://www.animal.go.kr/files/shelter/2024/04/202405111305526_s.jpg,20240510,원초로 90 부근,[개] 믹스견,백,2024(년생),4(Kg),경기-안산-2024-00360,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111305526.jpg,보호중,M,N,"4개월 추정,노란색하네스,순하지만 겁이많음",한국야생동물보호협회,031-296-0124,경기도 안산시 상록구 청곡길 50 (부곡동) 안산시 상록구 부곡동 231-5,경기도,안산시,031-481-3391
265,http://www.animal.go.kr/files/shelter/2024/04/202405111405249_s.jpg,20240510,원터강변로 23 인근,[개] 그로렌달,검,2017(년생),20(Kg),경기-동두천-2024-00081,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405249.jpg,보호중,M,N,코검정. 콧등 살짝 탈모. 양눈살짝 탁함. 활발. 사람잘따름. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,동두천시,031-860-2322
266,http://www.animal.go.kr/files/shelter/2024/04/202405111405270[1]_s.jpg,20240510,원터강변로 23 인근,[개] 차우차우,연갈,2020(년생),19.4(Kg),경기-동두천-2024-00080,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405270[1].jpg,보호중,F,U,겁있음 만지는건 가능. 코갈색. 양귀진한갈색. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,동두천시,031-860-2322
267,http://www.animal.go.kr/files/shelter/2024/04/202405111405537_s.jpg,20240510,방죽로 23 일대,[개] 믹스견,흰/연갈,2024(60일미만)(년생),2(Kg),경기-동두천-2024-00079,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405537.jpg,보호중,F,U,온순. 얌전. 겁있음. 만지는건 가능. 동배추정 아이들 보다 털이 긴편. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,동두천시,031-860-2322
268,http://www.animal.go.kr/files/shelter/2024/04/202405111405226[1]_s.jpg,20240510,방죽로 23 일대,[개] 믹스견,검/갈,2024(60일미만)(년생),2.6(Kg),경기-동두천-2024-00078,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405226[1].jpg,보호중,F,U,온순. 얌전. 겁있으나 만지는건 가능. 입주위 연갈. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,동두천시,031-860-2322
269,http://www.animal.go.kr/files/shelter/2024/04/202405111405495[1]_s.jpg,20240510,방죽로23 일대,[개] 믹스견,흰/연갈,2024(60일미만)(년생),3(Kg),경기-동두천-2024-00077,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405495[1].jpg,보호중,F,U,온순. 얌전. 겁있음. 만지는건가능.. 귀연갈색. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,동두천시,031-860-2322
270,http://www.animal.go.kr/files/shelter/2024/04/202405111405654_s.jpg,20240510,방죽로 23 일대,[개] 믹스견,갈,2024(60일미만)(년생),1.6(Kg),경기-동두천-2024-00076,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405654.jpg,보호중,M,N,온순. 얌전. 뒷다리못씀/기립못함. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,동두천시,031-860-2322
271,http://www.animal.go.kr/files/shelter/2024/04/202405111405144_s.jpg,20240510,원터강변로 23 인근,[개] 프렌치 불독,검,2018(년생),11.2(Kg),경기-동두천-2024-00075,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405144.jpg,보호중,M,N,온순. 얌전. 겁있으나 만지는거 가능. 꼬리단미됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 ,경기도,동두천시,031-860-2322
272,http://www.animal.go.kr/files/shelter/2024/04/202405101005786_s.jpg,20240510,서구 매월동,[개] 라브라도 리트리버,검,2023(년생),24(Kg),광주-서구-2024-00118,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405101005786.jpg,종료(반환),M,N,24-0451 / 귀가 예정,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시,서구,062-360-7684
273,http://www.animal.go.kr/files/shelter/2024/04/202405110905530_s.jpg,20240510,방송통신대 부근,[개] 말티즈,흰색,2012(년생),2.5(Kg),대구-달서-2024-00131,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405110905530.jpg,종료(반환),F,U,미용,대구유기동물보호협회,053-964-6258,대구광역시 동구 금강로 151-13 (금강동) ,대구광역시,달서구,053-667-2691
274,http://www.animal.go.kr/files/shelter/2024/04/202405111405300_s.jpg,20240510,인수봉로79길57 인근,[개] 믹스견,갈/흰,2018(년생),15(Kg),서울-강북-2024-00064,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405300.jpg,보호중,F,U,겁있음. 만지는거 가능. 양전지/우후지 상처. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시,강북구,02-901-6464
275,http://www.animal.go.kr/files/shelter/2024/04/202405111405574_s.jpg,20240510,국립재활원 인근,[개] 시베리안 허스키,갈/검/흰/회,2020(년생),13(Kg),서울-강북-2024-00063,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405574.jpg,종료(반환),F,U,코검정. 테두리 회색의 하네스 같이옴. 활발. 사람잘따름. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시,강북구,02-901-6464
276,http://www.animal.go.kr/files/shelter/2024/04/202405111405582_s.jpg,20240510,장충단로 174 인근,[개] 믹스견,흰,2019(년생),16(Kg),서울-중구-2024-00017,20240511,20240521,http://www.animal.go.kr/files/shelter/2024/04/202405111405582.jpg,종료(반환),M,N,코팥죽색. 쇠사슬 목줄. 겁있음. 만지는거 가능. 꼬리단미안됨. 털상태양호. ,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면) ,서울특별시,중구,02-3396-5072
277,http://www.animal.go.kr/files/shelter/2024/04/202405102005641_s.jpg,20240510,전의면 서정리,[개] 진도견,흰색,2021(년생),18(Kg),세종-세종-2024-00195,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405102005641.jpg,보호중,M,U,심장사상충 양성,세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면) ,세종특별자치시,,044-300-7613
278,http://www.animal.go.kr/files/shelter/2024/04/202405102005268_s.jpg,20240510,전동면 원직이길 88-10,[개] 믹스견,갈색 얼룩,2019(년생),16(Kg),세종-세종-2024-00194,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405102005268.jpg,보호중,F,U,심장사상충 음성,세종유기동물보호센터,010-4435-3720,세종특별자치시  전동면 미륵당1길 188 (전동면) ,세종특별자치시,,044-300-7613
279,http://www.animal.go.kr/files/shelter/2024/04/202405101505839_s.jpg,20240510,합천읍,[개] 믹스견,갈색,2018(년생),4(Kg),경남-합천-2024-00179,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405101505839.jpg,보호중,F,N,마을배회,태민동물병원,010-2868-2108,"경상남도 합천군 합천읍 옥산로 16 (합천읍, 까치빌라) 태민동물병원",경상남도,합천군,055-930-3562
280,http://www.animal.go.kr/files/shelter/2024/04/202405100705117_s.jpg,20240510,주상면 거기리 534,[개] 믹스견,"흰색,갈색",2024(년생),1(Kg),경남-거창-2024-00144,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100705117.jpeg,보호중,F,N,"모견,형제견 2두 동반입소",거창유기동물보호센터,055-945-6500,경상남도 거창군 남상면 수남로 1934-12  ,경상남도,거창군,055-940-8288
281,http://www.animal.go.kr/files/shelter/2024/04/202405100705410_s.jpg,20240510,주상면 거기리 534,[개] 믹스견,"흰색,갈색",2024(년생),1(Kg),경남-거창-2024-00143,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100705410.jpeg,보호중,F,N,"모견,형제견 3두 동반입소",거창유기동물보호센터,055-945-6500,경상남도 거창군 남상면 수남로 1934-12  ,경상남도,거창군,055-940-8288
282,http://www.animal.go.kr/files/shelter/2024/04/202405100705393_s.jpg,20240510,주상면 거기리 534,[개] 믹스견,"흰색,갈색",2024(년생),1(Kg),경남-거창-2024-00142,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100705393.jpeg,보호중,F,N,"모견, 형제견 2두 동반입소",거창유기동물보호센터,055-945-6500,경상남도 거창군 남상면 수남로 1934-12  ,경상남도,거창군,055-940-8288
283,http://www.animal.go.kr/files/shelter/2024/04/202405100705968_s.jpg,20240510,주상면 거기리 534,[개] 믹스견,흰색,2021(년생),15(Kg),경남-거창-2024-00141,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100705968.jpeg,보호중,F,N,자견 3두 동반입소,거창유기동물보호센터,055-945-6500,경상남도 거창군 남상면 수남로 1934-12  ,경상남도,거창군,055-940-8288
284,http://www.animal.go.kr/files/shelter/2024/04/202405100905711_s.jpg,20240510,경남 하동군 악양면 매계1길 24-4,[개] 믹스견,흰색,2024(년생),2.4(Kg),경남-하동-2024-00127,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905711.jpg,보호중,M,N,순함.,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도,하동군,055-880-2677
285,http://www.animal.go.kr/files/shelter/2024/04/202405100905421_s.jpg,20240510,경남 하동군 악양면 매계1길 24-4,[개] 믹스견,흰색,2024(년생),2.3(Kg),경남-하동-2024-00126,20240510,20240520,http://www.animal.go.kr/files/shelter/2024/04/202405100905421.jpg,보호중,M,N,순함.,하동군유기동물보호소,055-880-2677,경상남도 하동군 적량면 한옥정길 90 (적량면) 유기동물보호소,경상남도,하동군,055-880-2677
